customer_id,tier_2016,tier_2017,tier_2018,tier_2019,tier_2020,tier_2021,tier_2022,tier_2023,tier_2024,gender,age_2016,age_2017,age_2018,age_2019,age_2020,age_2021,age_2022,age_2023,age_2024,th,ch
SYNTH_01002,1,0,1,0,1,1,1,1,0,M,62,63,64,65,66,67,68,69,70,101011110,101011110
SYNTH_01003,0,1,1,1,1,0,0,1,0,F,57,58,59,60,61,62,63,64,65,011110010,011110010
SYNTH_01004,0,0,1,0,0,0,0,0,0,M,58,59,60,61,62,63,64,65,66,001000000,001000000
SYNTH_01005,1,0,0,0,0,0,0,0,0,F,21,22,23,24,25,26,27,28,29,100000000,100000000
SYNTH_01006,0,0,0,0,0,0,1,1,1,F,63,64,65,66,67,68,69,70,71,000000111,000000111
SYNTH_01007,0,1,0,0,1,0,2,1,0,M,47,48,49,50,51,52,53,54,55,010010110,010010110
SYNTH_01008,0,0,0,2,2,1,1,1,1,M,35,36,37,38,39,40,41,42,43,000111111,000111111
SYNTH_01009,1,0,0,0,0,0,0,0,0,F,52,53,54,55,56,57,58,59,60,100000000,100000000
SYNTH_01010,0,0,0,0,0,1,0,1,1,M,32,33,34,35,36,37,38,39,40,000001011,000001011
SYNTH_01011,0,0,1,1,1,0,0,0,0,F,28,29,30,31,32,33,34,35,36,001110000,001110000
SYNTH_01012,0,1,0,0,1,2,0,2,1,F,29,30,31,32,33,34,35,36,37,010011011,010011011
SYNTH_01013,0,0,0,0,0,0,0,0,1,F,45,46,47,48,49,50,51,52,53,000000001,000000001
SYNTH_01014,1,1,0,0,0,0,0,0,0,M,47,48,49,50,51,52,53,54,55,110000000,110000000
SYNTH_01015,1,1,0,0,0,0,0,0,0,F,26,27,28,29,30,31,32,33,34,110000000,110000000
SYNTH_01016,0,0,0,1,0,0,0,0,0,F,26,27,28,29,30,31,32,33,34,000100000,000100000
SYNTH_01017,0,0,0,0,1,2,1,2,0,M,67,68,69,70,71,72,73,74,75,000011110,000011110
SYNTH_01018,1,0,1,1,1,2,0,0,0,M,42,43,44,45,46,47,48,49,50,101111000,101111000
SYNTH_01019,1,0,0,0,0,0,0,0,0,M,62,63,64,65,66,67,68,69,70,100000000,100000000
SYNTH_01020,0,0,0,0,0,0,1,0,1,M,31,32,33,34,35,36,37,38,39,000000101,000000101
SYNTH_01021,0,0,0,1,0,0,0,0,0,F,28,29,30,31,32,33,34,35,36,000100000,000100000
SYNTH_01022,0,0,0,0,0,0,0,0,0,M,28,29,30,31,32,33,34,35,36,000000000,000000000
SYNTH_01023,1,0,0,0,0,0,0,0,0,F,43,44,45,46,47,48,49,50,51,100000000,100000000
SYNTH_01024,0,0,2,1,1,1,0,1,0,M,57,58,59,60,61,62,63,64,65,001111010,001111010
SYNTH_01025,0,0,0,0,0,0,0,0,0,M,41,42,43,44,45,46,47,48,49,000000000,000000000
SYNTH_01026,0,0,0,0,0,0,0,1,1,M,29,30,31,32,33,34,35,36,37,000000011,000000011
SYNTH_01027,1,0,0,0,0,0,0,0,0,F,68,69,70,71,72,73,74,75,76,100000000,100000000
SYNTH_01028,0,0,0,1,0,0,0,0,0,F,45,46,47,48,49,50,51,52,53,000100000,000100000
SYNTH_01029,1,0,1,0,0,0,0,0,0,UNKNOWN,35,36,37,38,39,40,41,42,43,101000000,101000000
SYNTH_01030,0,2,1,0,1,2,1,0,0,UNKNOWN,12,13,14,15,16,17,18,19,20,011011100,011011100
SYNTH_01031,0,0,1,0,1,1,1,1,0,M,45,46,47,48,49,50,51,52,53,001011110,001011110
SYNTH_01032,0,1,0,0,0,0,0,0,0,M,48,49,50,51,52,53,54,55,56,010000000,010000000
SYNTH_01033,0,0,0,0,0,0,1,1,0,M,66,67,68,69,70,71,72,73,74,000000110,000000110
SYNTH_01034,1,1,1,1,1,1,0,0,0,F,25,26,27,28,29,30,31,32,33,111111000,111111000
SYNTH_01035,0,0,1,0,0,0,0,0,0,F,21,22,23,24,25,26,27,28,29,001000000,001000000
SYNTH_01036,1,1,1,1,1,0,0,2,0,F,70,71,72,73,74,75,76,77,78,111110010,111110010
SYNTH_01037,1,0,0,0,0,0,0,0,0,M,44,45,46,47,48,49,50,51,52,100000000,100000000
SYNTH_01038,0,0,0,0,0,0,0,0,0,M,13,14,15,16,17,18,19,20,21,000000000,000000000
SYNTH_01039,1,1,0,0,0,0,0,0,0,F,18,19,20,21,22,23,24,25,26,110000000,110000000
SYNTH_01040,1,0,0,0,0,0,0,0,0,M,40,41,42,43,44,45,46,47,48,100000000,100000000
SYNTH_01041,0,0,1,0,0,0,0,0,0,F,48,49,50,51,52,53,54,55,56,001000000,001000000
SYNTH_01042,0,0,0,1,0,1,1,1,0,F,26,27,28,29,30,31,32,33,34,000101110,000101110
SYNTH_01043,0,0,1,1,1,0,1,1,0,M,33,34,35,36,37,38,39,40,41,001110110,001110110
SYNTH_01044,1,0,0,0,0,0,0,0,0,F,55,56,57,58,59,60,61,62,63,100000000,100000000
SYNTH_01045,0,1,1,0,0,1,0,0,0,F,69,70,71,72,73,74,75,76,77,011001000,011001000
SYNTH_01046,0,1,0,0,0,0,0,0,0,M,40,41,42,43,44,45,46,47,48,010000000,010000000
SYNTH_01047,0,0,0,0,0,0,0,1,1,F,36,37,38,39,40,41,42,43,44,000000011,000000011
SYNTH_01048,0,0,0,0,0,1,0,1,0,F,33,34,35,36,37,38,39,40,41,000001010,000001010
SYNTH_01049,0,1,0,0,0,0,0,0,0,M,20,21,22,23,24,25,26,27,28,010000000,010000000
SYNTH_01050,0,0,1,1,0,0,0,0,0,F,15,16,17,18,19,20,21,22,23,001100000,001100000
SYNTH_01051,1,1,0,0,1,0,1,1,0,M,61,62,63,64,65,66,67,68,69,110010110,110010110
SYNTH_01052,1,0,0,0,0,0,0,0,0,F,14,15,16,17,18,19,20,21,22,100000000,100000000
SYNTH_01053,1,0,0,0,0,0,0,0,0,F,60,61,62,63,64,65,66,67,68,100000000,100000000
SYNTH_01054,0,1,0,0,0,0,0,0,0,F,26,27,28,29,30,31,32,33,34,010000000,010000000
SYNTH_01055,0,0,1,1,1,1,1,0,1,M,52,53,54,55,56,57,58,59,60,001111101,001111101
SYNTH_01056,0,0,0,0,0,0,1,1,0,F,68,69,70,71,72,73,74,75,76,000000110,000000110
SYNTH_01057,0,1,2,0,2,1,1,1,1,M,56,57,58,59,60,61,62,63,64,011011111,011011111
SYNTH_01058,1,0,1,1,0,1,1,1,1,M,55,56,57,58,59,60,61,62,63,101101111,101101111
SYNTH_01059,0,0,0,1,1,1,1,1,1,M,27,28,29,30,31,32,33,34,35,000111111,000111111
SYNTH_01060,0,0,0,0,0,0,0,0,1,F,47,48,49,50,51,52,53,54,55,000000001,000000001
SYNTH_01061,0,2,0,0,0,1,0,1,2,M,49,50,51,52,53,54,55,56,57,010001011,010001011
SYNTH_01062,0,0,1,0,0,0,0,0,0,M,37,38,39,40,41,42,43,44,45,001000000,001000000
SYNTH_01063,0,2,1,2,1,0,0,0,0,F,14,15,16,17,18,19,20,21,22,011110000,011110000
SYNTH_01064,1,0,0,0,0,0,0,0,0,M,65,66,67,68,69,70,71,72,73,100000000,100000000
SYNTH_01065,0,0,0,0,0,0,0,0,1,M,23,24,25,26,27,28,29,30,31,000000001,000000001
SYNTH_01066,1,1,0,0,0,0,0,0,0,M,69,70,71,72,73,74,75,76,77,110000000,110000000
SYNTH_01067,0,0,1,0,0,0,0,0,0,M,67,68,69,70,71,72,73,74,75,001000000,001000000
SYNTH_01068,1,0,1,1,0,1,1,0,0,F,13,14,15,16,17,18,19,20,21,101101100,101101100
SYNTH_01069,0,1,0,0,0,0,0,0,0,M,55,56,57,58,59,60,61,62,63,010000000,010000000
SYNTH_01070,0,0,0,0,0,1,1,0,0,M,49,50,51,52,53,54,55,56,57,000001100,000001100
SYNTH_01071,0,0,1,1,1,1,0,0,0,F,25,26,27,28,29,30,31,32,33,001111000,001111000
SYNTH_01072,1,1,1,1,0,0,0,0,0,F,59,60,61,62,63,64,65,66,67,111100000,111100000
SYNTH_01073,0,0,0,0,0,0,0,1,0,F,18,19,20,21,22,23,24,25,26,000000010,000000010
SYNTH_01074,0,0,0,0,0,1,0,0,0,F,26,27,28,29,30,31,32,33,34,000001000,000001000
SYNTH_01075,0,0,0,0,0,1,1,0,1,F,67,68,69,70,71,72,73,74,75,000001101,000001101
SYNTH_01076,1,1,0,0,0,0,0,0,0,M,55,56,57,58,59,60,61,62,63,110000000,110000000
SYNTH_01077,0,1,1,0,0,1,0,0,0,F,18,19,20,21,22,23,24,25,26,011001000,011001000
SYNTH_01078,0,2,0,0,0,0,0,0,0,F,20,21,22,23,24,25,26,27,28,010000000,010000000
SYNTH_01079,1,0,1,0,0,0,0,0,0,M,27,28,29,30,31,32,33,34,35,101000000,101000000
SYNTH_01080,0,0,1,1,0,0,0,1,1,M,16,17,18,19,20,21,22,23,24,001100011,001100011
SYNTH_01081,0,0,0,0,0,0,0,0,0,M,22,23,24,25,26,27,28,29,30,000000000,000000000
SYNTH_01082,0,0,0,0,0,0,0,0,0,F,45,46,47,48,49,50,51,52,53,000000000,000000000
SYNTH_01083,0,0,0,0,0,1,1,0,0,F,12,13,14,15,16,17,18,19,20,000001100,000001100
SYNTH_01084,0,0,0,0,0,0,0,0,1,F,28,29,30,31,32,33,34,35,36,000000001,000000001
SYNTH_01085,0,0,0,1,1,0,1,1,1,M,30,31,32,33,34,35,36,37,38,000110111,000110111
SYNTH_01086,0,0,0,1,1,0,0,0,0,M,69,70,71,72,73,74,75,76,77,000110000,000110000
SYNTH_01087,0,0,0,0,0,0,0,0,0,M,69,70,71,72,73,74,75,76,77,000000000,000000000
SYNTH_01088,1,1,1,1,1,1,0,0,0,M,61,62,63,64,65,66,67,68,69,111111000,111111000
SYNTH_01089,0,1,0,0,0,0,0,0,0,F,32,33,34,35,36,37,38,39,40,010000000,010000000
SYNTH_01090,1,0,1,0,0,0,0,0,0,F,43,44,45,46,47,48,49,50,51,101000000,101000000
SYNTH_01091,0,0,0,0,1,1,1,0,0,F,41,42,43,44,45,46,47,48,49,000011100,000011100
SYNTH_01092,1,1,0,0,0,0,0,0,0,F,62,63,64,65,66,67,68,69,70,110000000,110000000
SYNTH_01093,1,1,1,1,0,0,0,0,0,F,56,57,58,59,60,61,62,63,64,111100000,111100000
SYNTH_01094,0,1,1,1,1,0,0,0,0,M,65,66,67,68,69,70,71,72,73,011110000,011110000
SYNTH_01095,1,1,0,0,1,0,0,0,0,M,44,45,46,47,48,49,50,51,52,110010000,110010000
SYNTH_01096,1,1,0,1,1,0,0,0,0,M,66,67,68,69,70,71,72,73,74,110110000,110110000
SYNTH_01097,0,0,0,0,1,0,1,0,0,M,55,56,57,58,59,60,61,62,63,000010100,000010100
SYNTH_01098,0,0,0,0,0,1,0,0,0,M,55,56,57,58,59,60,61,62,63,000001000,000001000
SYNTH_01099,0,0,0,0,0,0,0,0,0,M,51,52,53,54,55,56,57,58,59,000000000,000000000
SYNTH_01100,1,1,0,0,0,0,0,0,0,F,31,32,33,34,35,36,37,38,39,110000000,110000000
SYNTH_01101,1,0,1,0,1,0,0,0,0,M,47,48,49,50,51,52,53,54,55,101010000,101010000
SYNTH_01102,0,0,0,0,1,0,0,0,0,UNKNOWN,33,34,35,36,37,38,39,40,41,000010000,000010000
SYNTH_01103,0,0,0,0,1,1,1,1,1,F,50,51,52,53,54,55,56,57,58,000011111,000011111
SYNTH_01104,0,1,0,0,1,1,0,0,0,F,27,28,29,30,31,32,33,34,35,010011000,010011000
SYNTH_01105,0,0,0,1,1,1,1,1,2,F,59,60,61,62,63,64,65,66,67,000111111,000111111
SYNTH_01106,0,1,1,1,1,0,0,0,0,M,45,46,47,48,49,50,51,52,53,011110000,011110000
SYNTH_01107,1,1,1,0,1,0,0,0,0,F,53,54,55,56,57,58,59,60,61,111010000,111010000
SYNTH_01108,0,0,0,0,0,0,0,0,1,M,25,26,27,28,29,30,31,32,33,000000001,000000001
SYNTH_01109,1,0,0,0,0,0,0,0,0,F,58,59,60,61,62,63,64,65,66,100000000,100000000
SYNTH_01110,1,0,0,0,0,0,0,0,0,M,59,60,61,62,63,64,65,66,67,100000000,100000000
SYNTH_01111,1,0,1,0,0,0,0,0,1,M,20,21,22,23,24,25,26,27,28,101000001,101000001
SYNTH_01112,0,0,0,1,1,0,0,0,0,F,32,33,34,35,36,37,38,39,40,000110000,000110000
SYNTH_01113,0,0,0,0,0,0,1,1,0,F,51,52,53,54,55,56,57,58,59,000000110,000000110
SYNTH_01114,0,0,0,0,0,0,0,0,1,M,63,64,65,66,67,68,69,70,71,000000001,000000001
SYNTH_01115,1,1,0,1,0,0,0,0,0,F,55,56,57,58,59,60,61,62,63,110100000,110100000
SYNTH_01116,1,1,1,1,0,0,1,0,1,M,39,40,41,42,43,44,45,46,47,111100101,111100101
SYNTH_01117,0,0,0,0,1,0,0,0,0,F,29,30,31,32,33,34,35,36,37,000010000,000010000
SYNTH_01118,1,0,0,0,0,0,0,0,0,M,65,66,67,68,69,70,71,72,73,100000000,100000000
SYNTH_01119,0,0,0,0,0,0,0,0,1,M,63,64,65,66,67,68,69,70,71,000000001,000000001
SYNTH_01120,0,0,1,0,1,1,1,0,0,M,64,65,66,67,68,69,70,71,72,001011100,001011100
SYNTH_01121,0,1,1,0,0,1,2,0,1,M,29,30,31,32,33,34,35,36,37,011001101,011001101
SYNTH_01122,0,0,0,0,0,0,0,1,1,M,37,38,39,40,41,42,43,44,45,000000011,000000011
SYNTH_01123,0,1,0,0,1,0,0,0,0,M,26,27,28,29,30,31,32,33,34,010010000,010010000
SYNTH_01124,0,1,0,0,0,1,0,0,0,M,68,69,70,71,72,73,74,75,76,010001000,010001000
SYNTH_01125,0,1,1,1,1,0,0,0,0,M,63,64,65,66,67,68,69,70,71,011110000,011110000
SYNTH_01126,1,0,0,0,0,0,0,0,0,M,22,23,24,25,26,27,28,29,30,100000000,100000000
SYNTH_01127,0,0,1,0,0,0,0,0,0,M,26,27,28,29,30,31,32,33,34,001000000,001000000
SYNTH_01128,0,0,1,1,0,1,0,1,1,F,44,45,46,47,48,49,50,51,52,001101011,001101011
SYNTH_01129,0,0,0,0,0,0,0,0,0,F,36,37,38,39,40,41,42,43,44,000000000,000000000
SYNTH_01130,0,0,0,0,0,0,0,0,0,M,39,40,41,42,43,44,45,46,47,000000000,000000000
SYNTH_01131,1,0,0,0,0,0,0,0,0,F,33,34,35,36,37,38,39,40,41,100000000,100000000
SYNTH_01132,1,1,0,2,0,0,1,2,2,M,51,52,53,54,55,56,57,58,59,110100111,110100111
SYNTH_01133,0,0,0,0,0,0,0,0,0,M,64,65,66,67,68,69,70,71,72,000000000,000000000
SYNTH_01134,0,0,0,0,0,0,0,0,1,F,66,67,68,69,70,71,72,73,74,000000001,000000001
SYNTH_01135,1,0,0,0,0,0,0,0,0,F,38,39,40,41,42,43,44,45,46,100000000,100000000
SYNTH_01136,1,0,0,0,0,0,0,0,0,F,60,61,62,63,64,65,66,67,68,100000000,100000000
SYNTH_01137,0,0,0,1,1,1,0,0,0,UNKNOWN,52,53,54,55,56,57,58,59,60,000111000,000111000
SYNTH_01138,0,1,0,0,0,0,0,0,0,F,23,24,25,26,27,28,29,30,31,010000000,010000000
SYNTH_01139,0,0,0,0,1,1,1,1,1,M,58,59,60,61,62,63,64,65,66,000011111,000011111
SYNTH_01140,1,0,0,1,1,0,0,0,0,M,32,33,34,35,36,37,38,39,40,100110000,100110000
SYNTH_01141,0,0,0,0,0,0,1,0,1,M,49,50,51,52,53,54,55,56,57,000000101,000000101
SYNTH_01142,0,0,0,0,1,1,1,1,1,F,54,55,56,57,58,59,60,61,62,000011111,000011111
SYNTH_01143,0,0,0,0,0,1,0,2,1,M,67,68,69,70,71,72,73,74,75,000001011,000001011
SYNTH_01144,1,0,0,0,0,0,0,0,0,F,67,68,69,70,71,72,73,74,75,100000000,100000000
SYNTH_01145,1,1,0,0,0,0,0,0,0,F,59,60,61,62,63,64,65,66,67,110000000,110000000
SYNTH_01146,0,0,0,0,0,0,0,0,0,F,41,42,43,44,45,46,47,48,49,000000000,000000000
SYNTH_01147,0,0,0,0,0,0,0,0,0,F,35,36,37,38,39,40,41,42,43,000000000,000000000
SYNTH_01148,1,0,1,1,0,0,0,0,0,F,38,39,40,41,42,43,44,45,46,101100000,101100000
SYNTH_01149,0,0,0,0,0,1,0,0,0,M,68,69,70,71,72,73,74,75,76,000001000,000001000
SYNTH_01150,1,0,0,0,0,0,0,0,0,M,24,25,26,27,28,29,30,31,32,100000000,100000000
SYNTH_01151,0,0,0,0,0,1,1,1,1,F,42,43,44,45,46,47,48,49,50,000001111,000001111
SYNTH_01152,0,1,0,0,0,0,0,0,0,M,52,53,54,55,56,57,58,59,60,010000000,010000000
SYNTH_01153,1,1,0,0,0,0,0,0,0,M,13,14,15,16,17,18,19,20,21,110000000,110000000
SYNTH_01154,0,1,1,1,0,0,0,0,0,M,49,50,51,52,53,54,55,56,57,011100000,011100000
SYNTH_01155,1,0,0,0,0,0,0,0,0,UNKNOWN,27,28,29,30,31,32,33,34,35,100000000,100000000
SYNTH_01156,0,0,0,1,0,0,0,0,0,M,28,29,30,31,32,33,34,35,36,000100000,000100000
SYNTH_01157,0,0,0,0,0,0,0,0,0,M,48,49,50,51,52,53,54,55,56,000000000,000000000
SYNTH_01158,1,0,0,0,0,0,0,0,0,F,12,13,14,15,16,17,18,19,20,100000000,100000000
SYNTH_01159,0,0,0,0,1,0,0,0,0,M,21,22,23,24,25,26,27,28,29,000010000,000010000
SYNTH_01160,1,0,1,1,0,0,0,0,0,F,38,39,40,41,42,43,44,45,46,101100000,101100000
SYNTH_01161,0,0,1,0,0,0,0,0,0,F,46,47,48,49,50,51,52,53,54,001000000,001000000
SYNTH_01162,0,0,0,0,0,1,0,0,0,M,18,19,20,21,22,23,24,25,26,000001000,000001000
SYNTH_01163,0,0,0,0,0,0,0,0,0,F,33,34,35,36,37,38,39,40,41,000000000,000000000
SYNTH_01164,1,1,1,1,0,0,0,0,0,F,30,31,32,33,34,35,36,37,38,111100000,111100000
SYNTH_01165,0,0,0,0,0,0,1,1,1,F,43,44,45,46,47,48,49,50,51,000000111,000000111
SYNTH_01166,0,0,0,0,0,1,0,0,0,M,29,30,31,32,33,34,35,36,37,000001000,000001000
SYNTH_01167,0,0,0,0,0,0,0,0,0,M,12,13,14,15,16,17,18,19,20,000000000,000000000
SYNTH_01168,0,0,0,0,1,0,0,0,0,M,43,44,45,46,47,48,49,50,51,000010000,000010000
SYNTH_01169,0,0,0,0,0,0,0,0,0,F,62,63,64,65,66,67,68,69,70,000000000,000000000
SYNTH_01170,1,0,0,0,0,0,0,0,0,F,46,47,48,49,50,51,52,53,54,100000000,100000000
SYNTH_01171,0,0,0,0,0,0,0,0,0,F,33,34,35,36,37,38,39,40,41,000000000,000000000
SYNTH_01172,1,0,0,0,0,0,0,0,0,F,40,41,42,43,44,45,46,47,48,100000000,100000000
SYNTH_01173,0,0,0,1,1,1,0,1,0,F,20,21,22,23,24,25,26,27,28,000111010,000111010
SYNTH_01174,0,0,0,0,0,0,0,0,0,F,25,26,27,28,29,30,31,32,33,000000000,000000000
SYNTH_01175,0,0,0,1,0,1,1,0,1,M,37,38,39,40,41,42,43,44,45,000101101,000101101
SYNTH_01176,1,1,1,0,1,1,2,1,0,F,46,47,48,49,50,51,52,53,54,111011110,111011110
SYNTH_01177,0,1,0,1,0,1,1,1,1,UNKNOWN,40,41,42,43,44,45,46,47,48,010101111,010101111
SYNTH_01178,1,0,0,1,0,0,0,0,0,M,68,69,70,71,72,73,74,75,76,100100000,100100000
SYNTH_01179,1,0,0,0,0,0,0,0,0,M,49,50,51,52,53,54,55,56,57,100000000,100000000
SYNTH_01180,0,0,0,1,1,1,0,1,0,F,13,14,15,16,17,18,19,20,21,000111010,000111010
SYNTH_01181,0,1,1,1,0,1,1,0,0,M,42,43,44,45,46,47,48,49,50,011101100,011101100
SYNTH_01182,0,1,1,1,0,0,0,0,0,UNKNOWN,46,47,48,49,50,51,52,53,54,011100000,011100000
SYNTH_01183,0,0,0,0,0,0,0,0,0,M,14,15,16,17,18,19,20,21,22,000000000,000000000
SYNTH_01184,0,0,1,1,2,0,0,1,1,M,34,35,36,37,38,39,40,41,42,001110011,001110011
SYNTH_01185,0,0,0,0,0,1,1,1,0,M,63,64,65,66,67,68,69,70,71,000001110,000001110
SYNTH_01186,1,1,0,1,0,0,0,0,0,UNKNOWN,33,34,35,36,37,38,39,40,41,110100000,110100000
SYNTH_01187,0,0,0,0,0,0,0,0,0,F,38,39,40,41,42,43,44,45,46,000000000,000000000
SYNTH_01188,1,0,0,0,0,0,0,0,0,M,25,26,27,28,29,30,31,32,33,100000000,100000000
SYNTH_01189,0,0,1,0,0,1,1,1,1,M,16,17,18,19,20,21,22,23,24,001001111,001001111
SYNTH_01190,0,0,0,0,1,1,1,1,1,M,30,31,32,33,34,35,36,37,38,000011111,000011111
SYNTH_01191,1,1,1,1,1,0,1,0,1,M,57,58,59,60,61,62,63,64,65,111110101,111110101
SYNTH_01192,0,0,0,0,0,0,0,1,0,F,70,71,72,73,74,75,76,77,78,000000010,000000010
SYNTH_01193,0,0,0,0,0,0,0,0,1,F,50,51,52,53,54,55,56,57,58,000000001,000000001
SYNTH_01194,0,0,0,0,0,0,1,1,0,F,61,62,63,64,65,66,67,68,69,000000110,000000110
SYNTH_01195,1,1,0,0,0,0,0,0,0,M,50,51,52,53,54,55,56,57,58,110000000,110000000
SYNTH_01196,2,1,0,0,0,1,1,0,0,F,50,51,52,53,54,55,56,57,58,110001100,110001100
SYNTH_01197,0,0,0,0,0,0,0,0,0,M,37,38,39,40,41,42,43,44,45,000000000,000000000
SYNTH_01198,1,0,1,0,0,0,0,0,0,M,15,16,17,18,19,20,21,22,23,101000000,101000000
SYNTH_01199,0,0,0,1,0,0,0,0,0,F,36,37,38,39,40,41,42,43,44,000100000,000100000
SYNTH_01200,0,0,0,0,0,0,0,0,0,F,63,64,65,66,67,68,69,70,71,000000000,000000000
SYNTH_01201,0,1,0,0,0,0,0,0,0,F,43,44,45,46,47,48,49,50,51,010000000,010000000
SYNTH_01202,0,0,0,0,0,1,0,0,0,F,56,57,58,59,60,61,62,63,64,000001000,000001000
SYNTH_01203,0,0,1,1,0,0,0,0,0,F,14,15,16,17,18,19,20,21,22,001100000,001100000
SYNTH_01204,1,1,1,1,0,0,0,0,0,F,23,24,25,26,27,28,29,30,31,111100000,111100000
SYNTH_01205,0,1,0,0,1,0,1,0,0,UNKNOWN,29,30,31,32,33,34,35,36,37,010010100,010010100
SYNTH_01206,0,0,1,0,0,0,0,0,0,M,33,34,35,36,37,38,39,40,41,001000000,001000000
SYNTH_01207,1,0,0,2,2,0,1,1,1,M,70,71,72,73,74,75,76,77,78,100110111,100110111
SYNTH_01208,1,1,1,0,0,0,0,0,0,M,39,40,41,42,43,44,45,46,47,111000000,111000000
SYNTH_01209,1,1,1,0,0,0,1,0,0,M,51,52,53,54,55,56,57,58,59,111000100,111000100
SYNTH_01210,0,0,0,1,1,0,1,0,0,M,50,51,52,53,54,55,56,57,58,000110100,000110100
SYNTH_01211,0,0,0,0,0,0,0,0,0,F,36,37,38,39,40,41,42,43,44,000000000,000000000
SYNTH_01212,0,1,1,0,1,0,1,0,0,F,69,70,71,72,73,74,75,76,77,011010100,011010100
SYNTH_01213,0,1,0,0,0,0,0,0,0,F,25,26,27,28,29,30,31,32,33,010000000,010000000
SYNTH_01214,1,0,1,0,0,1,1,1,0,M,14,15,16,17,18,19,20,21,22,101001110,101001110
SYNTH_01215,1,0,2,0,2,1,1,2,2,F,55,56,57,58,59,60,61,62,63,101011111,101011111
SYNTH_01216,1,0,1,0,0,0,0,0,0,M,50,51,52,53,54,55,56,57,58,101000000,101000000
SYNTH_01217,0,1,1,1,1,0,1,1,1,UNKNOWN,27,28,29,30,31,32,33,34,35,011110111,011110111
SYNTH_01218,0,0,1,1,0,0,0,0,0,M,63,64,65,66,67,68,69,70,71,001100000,001100000
SYNTH_01219,0,1,0,1,0,0,1,1,1,M,21,22,23,24,25,26,27,28,29,010100111,010100111
SYNTH_01220,0,0,1,0,0,0,0,0,0,M,26,27,28,29,30,31,32,33,34,001000000,001000000
SYNTH_01221,1,0,0,0,1,1,1,0,0,F,21,22,23,24,25,26,27,28,29,100011100,100011100
SYNTH_01222,0,0,0,0,0,1,0,1,1,F,22,23,24,25,26,27,28,29,30,000001011,000001011
SYNTH_01223,0,0,0,1,0,1,0,1,0,F,55,56,57,58,59,60,61,62,63,000101010,000101010
SYNTH_01224,1,1,0,0,0,0,0,0,0,M,53,54,55,56,57,58,59,60,61,110000000,110000000
SYNTH_01225,0,0,0,0,0,1,0,2,1,F,49,50,51,52,53,54,55,56,57,000001011,000001011
SYNTH_01226,2,0,0,0,0,0,0,0,0,F,62,63,64,65,66,67,68,69,70,100000000,100000000
SYNTH_01227,1,0,0,0,0,0,0,0,0,UNKNOWN,16,17,18,19,20,21,22,23,24,100000000,100000000
SYNTH_01228,0,0,0,0,0,0,0,0,0,F,48,49,50,51,52,53,54,55,56,000000000,000000000
SYNTH_01229,0,0,0,0,0,0,0,0,0,M,18,19,20,21,22,23,24,25,26,000000000,000000000
SYNTH_01230,1,1,1,0,0,1,0,1,1,M,68,69,70,71,72,73,74,75,76,111001011,111001011
SYNTH_01231,0,1,1,0,0,0,0,0,0,M,49,50,51,52,53,54,55,56,57,011000000,011000000
SYNTH_01232,1,0,0,0,0,0,0,0,0,M,56,57,58,59,60,61,62,63,64,100000000,100000000
SYNTH_01233,0,0,0,0,0,0,0,0,0,M,45,46,47,48,49,50,51,52,53,000000000,000000000
SYNTH_01234,0,0,0,0,0,0,0,0,0,M,34,35,36,37,38,39,40,41,42,000000000,000000000
SYNTH_01235,0,0,1,1,1,0,0,0,0,M,52,53,54,55,56,57,58,59,60,001110000,001110000
SYNTH_01236,0,0,0,0,0,0,0,0,0,F,61,62,63,64,65,66,67,68,69,000000000,000000000
SYNTH_01237,1,0,0,0,0,0,0,0,0,M,22,23,24,25,26,27,28,29,30,100000000,100000000
SYNTH_01238,0,1,0,0,0,0,0,0,0,M,63,64,65,66,67,68,69,70,71,010000000,010000000
SYNTH_01239,0,0,0,0,0,0,0,0,0,M,54,55,56,57,58,59,60,61,62,000000000,000000000
SYNTH_01240,0,0,0,0,0,0,0,1,0,F,17,18,19,20,21,22,23,24,25,000000010,000000010
SYNTH_01241,1,0,0,0,0,0,0,0,0,F,67,68,69,70,71,72,73,74,75,100000000,100000000
SYNTH_01242,1,0,0,0,0,0,0,0,0,F,22,23,24,25,26,27,28,29,30,100000000,100000000
SYNTH_01243,0,1,1,0,0,1,0,0,0,M,47,48,49,50,51,52,53,54,55,011001000,011001000
SYNTH_01244,0,1,1,0,1,1,0,0,0,M,19,20,21,22,23,24,25,26,27,011011000,011011000
SYNTH_01245,1,0,0,1,1,0,0,0,0,F,23,24,25,26,27,28,29,30,31,100110000,100110000
SYNTH_01246,0,0,1,1,0,1,1,1,1,M,49,50,51,52,53,54,55,56,57,001101111,001101111
SYNTH_01247,0,1,0,1,1,0,0,0,0,F,52,53,54,55,56,57,58,59,60,010110000,010110000
SYNTH_01248,0,0,0,0,0,0,0,0,0,F,52,53,54,55,56,57,58,59,60,000000000,000000000
SYNTH_01249,0,0,0,0,0,0,1,0,0,M,32,33,34,35,36,37,38,39,40,000000100,000000100
SYNTH_01250,1,1,1,0,0,1,1,0,0,F,60,61,62,63,64,65,66,67,68,111001100,111001100
SYNTH_01251,1,0,0,0,0,0,0,0,0,F,14,15,16,17,18,19,20,21,22,100000000,100000000
SYNTH_01252,0,1,1,1,1,0,0,0,0,M,62,63,64,65,66,67,68,69,70,011110000,011110000
